,GSM713198,GSM713199,GSM713200,GSM713201,GSM713202,GSM713203,GSM713204,GSM713205,GSM713206,GSM713207,GSM713208,GSM713209,GSM713210,GSM713211,GSM713212,GSM713213,GSM713214,GSM713215,GSM713216,GSM713217,GSM713218,GSM713219,GSM713220,GSM713221
NDUFAF2,6.44910180168591,6.76490119094799,7.84988553825523,7.68619257459316,7.31846918944092,7.45913848928178,8.87401002359073,9.48207427167908,7.33159039956451,7.19524414535974,8.44175759708603,8.3319995839601,7.77614336030082,7.67386560096857,7.18935602221261,7.11804066036311,7.94398718918419,7.99441690374174,8.24061069890381,8.21624882293932,7.37383247781121,7.49549208446573,8.21738458325727,8.1615671175158
NDUFAF3,6.31978512150232,6.89957886376207,7.01730924394186,6.65312971133962,6.50253386790333,7.07510395792249,7.28651547484398,7.50693853953188,6.99345626907375,6.7084304734378,7.19391340202871,7.0331931450362,6.7176859043223,6.8301930792347,6.122744899097,6.64959341221804,5.9998968412452,6.3044579356638,7.14456320104251,7.20200926459315,7.03487658014703,6.81445741307311,7.1787617136488,7.26832154780003
NDUFAF4,7.82828830402988,7.65479617339198,8.52433926774349,8.75477913166623,8.28383709496139,8.06404583201681,9.20298990493636,9.19085624691487,6.82341558743748,7.25331557422023,8.16405689642984,8.48337583746405,7.278345014291,6.68234515074195,7.66779593558583,8.1266301006672,7.57779801361774,7.42232359170091,8.28186070465209,8.20486129353153,6.22887633156262,6.62281854140056,8.70331243066478,8.76354724190626
NDUFAF5,7.80490814945014,8.37581071424821,7.09153094790409,6.94481434328948,6.96980725124902,7.38182995771334,5.71983390952377,6.93770106699553,7.31850038378393,7.14379926139229,7.80175567734988,7.87329200834324,8.32532817727231,8.24672170006072,7.74000942849074,7.90736394570693,7.9535025096556,7.80351656328561,8.07370776849612,8.12925943845132,8.31965812231002,8.15515415470334,7.84128591572515,7.71778244919565
NDUFAF6,7.37712160478399,7.30237836882014,7.99291242062678,7.89345319338188,8.20514460350168,8.26183552600201,8.75156370825418,8.9726462430383,7.50879729889564,7.4784082535636,8.26884637919616,8.23211372457049,8.42327179500718,8.39373098470786,7.23197720662677,7.02970023670067,7.54202911904899,7.60621122274079,8.68634102708153,8.58850719805884,7.35494362381769,6.91840682849491,7.26119372966942,6.86528357025103
NDUFAF7,8.31176845918199,8.43981341339449,8.5862620764526,8.47777446007538,8.30226541111732,8.3258547767993,8.1844394471294,8.50411545893005,8.49705993053575,8.09737900957841,8.91783828919868,8.98330313683703,8.70789917459722,8.5672697971468,8.46230864875524,8.75591666960891,8.01239471741795,8.25258192904239,9.0756518230941,8.77891796602557,8.63193723184301,8.37592458006402,9.30061522505614,9.28338354690606
NDUFAF8,8.93023840568822,9.06620968537527,9.03062356629257,8.91250144424599,8.22768324613609,8.29328724962829,8.39783150128599,8.75974072529106,8.36012816782553,8.21056447391457,9.92026412334528,9.94689958556118,10.1773812687599,10.1075806615666,8.74300598638923,8.61637553105879,8.44039864365923,8.601816803185,8.75687196921535,8.64468078212353,7.76742709312012,7.80402217262326,9.13006507570576,9.12528649061346
NDUFB1,10.4194936609608,10.5167965341758,10.1943363178996,10.2248806972216,10.1298137416439,10.3484695271108,9.955558708779,10.2539847853899,10.3319629070132,10.387698303832,10.2642172921915,10.1994248297703,10.6357172181603,10.8079884501525,10.3113565587904,10.1959897543692,10.8518747464156,10.8289441502833,9.93417546590854,10.0401188612779,10.481467866481,10.3521362529668,9.90418153786437,9.67035308708676
NDUFB10,9.52240306161358,9.6670661132097,9.42530465601254,9.22440243963445,8.23410676181836,8.65771352107259,8.76523019896652,9.17070670003341,9.12504559633669,8.82100036726975,9.41327736495504,9.45847095487338,10.1569012692796,10.0132325353112,9.12064604771567,8.9381941573362,9.62826387725126,9.98304874791773,9.26233057379447,9.20050548397181,8.36429788473445,8.34729559228971,8.77714750767085,8.53855785409756
NDUFB11,10.4725339826291,10.7163239956328,10.2896054039763,10.2057832696268,9.79888337620689,10.1206693791235,10.3717063241294,10.3876055193362,10.0827539399049,10.0835407996934,10.3465459965013,10.2046267104965,9.94710845141827,9.95942847331327,9.61225388596806,9.89733784094564,10.4933088396442,10.2673665747245,10.0597325849279,10.181298661535,10.2706703740499,10.2258956401094,9.8989494522007,9.84065905893841
NDUFB2,10.1480569167509,10.5328124667859,9.79576740369155,9.70869137006134,9.37670083939007,9.59095731457072,10.0332806356046,10.0490329370929,9.84270325851205,9.52337283335265,10.2761504580244,10.302566153394,9.54330122326931,9.51886604427885,9.67754614856785,9.68412865070322,9.6193709548077,9.71590715450098,9.81599744362377,9.89935574440935,10.3084198274522,10.1377825234459,10.2581889236282,10.1479480943989
NDUFB2-AS1,5.74531652113992,6.13789293384883,6.32700285071189,5.8981111640433,5.30095687516296,5.81501674546594,4.45129159298061,4.87991627613482,5.65860389048672,5.11989580904539,5.92976194023626,5.83233418194313,5.51707987494803,5.39929777358942,5.39890006119351,5.45562110491079,5.09873796172354,5.16390550038018,5.6227457602312,5.24695614514621,6.27795719071069,5.21302424758505,5.93291243014529,5.77905935997665
NDUFB3,9.30772662230076,9.48135835322437,9.56075270987684,9.68495970456059,9.4263998562704,9.56797762732683,9.52690267124005,9.72571507525239,9.19520724239407,9.11813256383262,9.9869372821011,9.81999353589518,10.5374105756857,10.7647231393679,9.08379900788894,8.7661553491637,9.06213144963766,9.21696481224979,9.20015615094315,9.23640341668758,9.01765447150637,9.04385914256685,9.26286710838401,9.13619087082323
NDUFB4,10.7814856769355,10.9599701358913,9.96011600653639,9.80886777182518,11.3533591191556,11.4475722298738,11.0583779765338,11.4074937750225,11.1254374065156,11.0122421315452,11.3062364932036,11.3032919899345,12.1558050126651,12.07879558031,9.66968897801411,10.118124037164,10.8742810404669,10.95693691512,11.0424477532978,11.1049831878868,10.9956418576522,10.9182226536672,10.8475962947711,10.702558024025
NDUFB5,10.4869635979907,10.4273183749389,10.489947723348,10.6560150446247,10.7393918924466,10.5743236602395,10.7136331788577,10.6254285053425,10.1641147528379,10.3020726797604,11.0310183494576,11.0340471375301,10.987634744793,11.1543477878172,10.1587701659225,9.87012211456581,10.2807987896535,10.322276845756,10.472598119079,10.5234096648532,10.1497465243991,10.0566447966153,9.79142443944389,9.71288352422783
NDUFB6,7.41605511855739,7.36532615595238,7.32071019713987,7.53493420308162,7.91130583675168,7.96334037454067,9.24942215193979,9.04016300279668,8.19841369423512,8.24440633689561,8.7674143238003,8.74049771357166,8.19144794799743,8.30028255315946,8.21632805733889,8.25117757461107,8.29595104077209,8.39190453137974,8.22582543834661,8.38044824019318,8.04569776599242,7.76896017623347,8.44499344378879,8.22128766865342
NDUFB7,8.65269935774241,8.93262769682801,7.7231048426748,7.76514947652497,8.68804262031767,8.8790350740111,8.30560773760046,8.1562706552211,7.64626667901942,7.24044467651703,9.02608009719567,9.0658650947991,8.3921305034562,8.15940000772511,7.5399855643222,7.7049822613615,8.52990066686868,8.7578566631267,7.90249257436965,7.83154260256497,8.27126170066732,8.06628884219877,8.45787506172357,8.65219281127566
NDUFB8,10.0036871520168,10.1569733343236,9.90700095615604,9.87916634968213,10.039598245328,10.2160294497444,9.55207167473671,9.79500959616517,10.2503829220607,10.188321530697,10.4040405258307,10.3400575018933,10.3133089802469,10.5050252351703,10.5269724538298,10.262982009283,10.5075805745572,10.5482710538657,10.5632742828568,10.6040340947835,10.2239646930095,10.1081505585433,10.2700687082613,10.0701878724582
NDUFB9,9.70366802669597,9.8057410615693,10.6766760597551,10.7005052748071,10.7995376304964,10.8402430017281,10.4916330741942,10.8573847823127,9.45002789133345,9.4644950247909,10.1408034469303,10.0630021317681,11.1427913577003,11.374631438002,10.1433021715111,10.2667323885279,10.236686646473,10.3249658702643,10.5546379206955,10.4750109812096,10.1060116107513,9.86877433288477,10.6383439791253,10.503998190685
NDUFC1,10.438599187394,10.9283037618192,9.79907179840324,9.55577816633482,10.1019149651974,10.3826462580737,9.40597708434483,9.74519763927117,9.59065645209665,9.50690814339939,10.6485473252455,10.5385482744629,10.1469600466971,10.2249146243024,9.60947591738258,9.62405701433823,10.562814418176,10.4948926667375,9.48622285885512,9.39604490395282,9.99316287445033,9.70960251519789,9.2086222349081,9.21544680671114
NDUFC2,10.2291983212264,9.79403179237968,9.52114156466248,9.76875694312089,10.1203755379881,9.88178292486743,10.7185824695882,10.3959002044434,10.1015046601136,10.2485438400098,10.6644384751042,10.5086492934788,10.3110816183331,10.1633647314933,10.7756113805793,10.6015061987637,9.97623970440385,10.0458324939244,10.1304862582295,10.1772754935133,9.84215268701017,9.05198947267305,10.3271264234897,10.4187262589786
NDUFS1,7.99541112788555,7.67249594278589,8.81826200725346,9.02069681534588,9.02790460657855,9.08364572662735,8.85592282192804,8.79872696699648,7.80112211343678,7.61898865031382,8.68368042898691,8.64821721210647,8.17952812997271,7.95512481000393,7.88639827851846,7.9660892880944,8.62626487886913,8.78322706059203,8.6811055019389,8.68488351957935,7.99285827231301,8.26777447782343,8.33640622089048,8.22671244664448
NDUFS2,9.71857161746742,10.1278858529827,9.6544360973804,9.66492399060329,9.92057452969733,10.1004096628088,10.1388125784418,10.6023848427617,9.55113867820843,9.30120720530252,10.0866227780529,10.1069617248183,10.6555266302024,10.4027178990392,9.75956374617827,9.35090464884221,9.86572619481697,10.06562037124,10.1902521732686,10.0729870464178,9.15029982366912,9.36345794038057,9.36066616416862,9.60344701486541
NDUFS3,10.2925516069142,10.4560133327529,10.2174847643006,10.2801113743093,9.4759031705835,9.69108119961316,9.53478031098194,9.9685528001537,9.72619431167508,9.44262918048856,11.0748074004598,11.2328428551074,10.1750759644273,10.0710046876848,9.99640817720337,9.59407574831532,10.2798161230228,10.4962670944711,10.3069258398772,10.2411244435652,9.93156180893788,9.87071709777772,10.4401042677059,10.4899834675339
NDUFS4,8.69174533853485,8.72011088907095,9.33900586803757,9.4787281346664,8.85359461037341,8.8459185723743,9.03367476390875,9.2319938665045,9.05454644733052,9.04956986813358,10.1003980261467,10.036129775411,9.85033503641963,9.80425041584949,8.25647521633449,8.3310830498148,9.14441359688099,9.30204136891265,9.91513109997864,9.89158691210843,8.56621551639056,8.53499038021662,8.87029281117854,8.88139352603326
NDUFS5,11.4524169550101,11.5843177222328,11.1228941802478,11.2531567630103,11.2598519742521,11.3819234508769,11.4727839419544,11.5914929413114,11.1680293367711,10.8851139155902,11.850686889267,11.867974972347,11.2543722031009,11.1664855771173,11.2500503116097,11.2009403684232,11.6403378637959,11.7108761955118,11.593172111234,11.5370403593707,11.376998858886,11.4093809174028,11.852932414848,11.8900975677516
NDUFS6,10.01212550445,10.6348163489615,10.8052837344324,10.5972763181833,9.29296238283137,9.78751085105889,9.68892507268088,10.2268703143886,9.90301906041875,9.88028493686953,10.2437066040071,10.007185576692,9.78374576144867,10.0500124410428,9.42672589371825,9.68274496986618,10.0027341715136,9.78591847145078,10.3475742067478,10.4704737397151,10.5432781969502,10.5456977959041,11.1159889347927,11.1973853237053
NDUFS7,4.56860367308683,5.11290527584821,4.62997321291363,4.625158581627,5.11875124507387,5.51118078780199,5.23125014805798,5.19137522655611,4.70211142668424,4.39938822135892,4.88561517090401,4.97133454744228,4.97873887624769,4.77114944840618,2.89058499202,3.95638538310428,4.38621646847788,4.88642187130971,4.31024583378111,4.50647347193165,3.72393512552479,3.66549390560811,3.62373057960114,3.77045746898096
NDUFS8,9.5524952000198,9.8193443657648,9.73700089806329,9.55402107394422,9.31627130486448,9.67930506601644,9.29172560517464,9.35377920752449,9.26437105901132,9.09002752101986,9.80624873328781,9.92578441080557,9.56394557964879,9.635627383798,9.1649829007764,9.32434902517937,9.68008352723965,9.75563412665408,9.42333041542599,9.52601399423339,9.4104390847883,9.28891483976439,9.60545166494694,9.49459646378044
NDUFV1,8.19951529246064,9.16063815377829,9.64783619177307,9.38319136833606,8.62313827876694,9.03004725486279,8.46938366342444,9.38864023782579,8.80885680466575,8.4323618108396,9.67528400700929,9.70438200469248,9.11715853374989,9.13822319633765,8.91631872902301,9.44505100592843,9.0023393200767,9.37165903419222,8.88199213264682,8.94197996108111,9.65575039111866,9.28204718980112,9.56122489865685,9.6801576533062
NDUFV1-DT,1.73387414947234,1.59101586880096,1.98053771824834,1.73109279662626,1.494827957181,1.39930425303693,2.21056007259017,1.4093191012747,1.34679017898893,1.4788796366257,1.77670202030026,1.60354552729419,1.43299719168197,1.62258214758252,1.61741518607236,1.25616021202203,1.52320697755916,1.94494858774837,1.17201596334193,1.59550538104157,1.97987435265823,1.50197203086015,1.5570537835434,1.88190508859755
NDUFV2,10.9532277858745,10.8928648138921,9.33000975054185,9.19658010939019,9.88647910112896,9.88653306213503,10.1291761227693,10.4620288872503,9.71792314139173,9.52673479272719,9.42972809240882,9.58890121937235,10.393781540673,10.2296814508417,9.66361959577772,9.65335939572342,9.30981685082548,9.31036443931979,9.74676591244054,9.63382275767857,10.11082447066,9.80568348233425,10.1521942050244,10.1496963296222
NDUFV2-AS1,6.38525094971916,6.27019226819086,3.29979707734564,2.9583951913835,3.28210568078341,3.36006917460364,5.07801557723144,4.60104280839389,3.57884505615665,3.83213705111905,3.5527702760505,3.98360232034999,5.47497728052342,4.99790323140416,4.95979331773342,4.81723074609346,3.13307407428815,3.37221084540722,2.73607174996755,2.52752754434311,4.61209355490236,4.72210184665314,4.5720827001071,3.69890356493619
NDUFV3,9.17473410770979,9.51429412510309,7.75004292007627,7.79165832895112,10.1786318461556,10.3219667789793,10.1700387388439,9.96796012597112,7.999561997849,7.70380467349616,8.74619582494029,8.64223300234447,8.8114533881921,8.58334752758512,7.48808244814095,7.65089265651629,8.93375516193538,9.23451064453697,8.10479594665957,8.12184703271517,8.20782081597475,8.21201567074264,8.05173871526964,8.03391079297791
NEAT1,10.5184075560452,10.701980716222,11.0847660807912,10.9994096215086,11.1873166869086,10.7570214036606,10.7910455427271,11.2874097773734,10.8420664293072,11.0468131050717,10.9392303567875,10.7235758182716,11.1261951346444,11.1946472447888,11.2514163978984,11.2964522040581,10.4762325438908,10.1960080141561,11.4130724660628,11.4232186682293,10.3416295541087,10.730507367464,11.1009706540766,10.8956795019287
NEB,2.82756163279985,3.3539805902531,3.24010846530677,3.30130760388346,2.9253707131321,2.98115482929694,3.30016887679989,3.01998237453142,3.20495731688621,3.914148400017,3.81419419571472,3.75143710499582,3.41670475377476,3.30130760388346,4.46471153153177,3.36695555001397,3.40870289757643,3.27560581549113,3.59521868789312,3.2162909164006,4.21482906141978,4.8925774190467,4.17513013627541,4.30355526246827
NEBL,9.07860127729304,9.08786033645168,9.44129564491307,9.47038642413614,10.4038060586099,10.376263135943,10.0731033534021,10.2197309619351,10.2808803162994,10.1137362076215,10.1261180545965,10.11657686537,10.8568175263406,10.7557056171156,10.3030511307004,10.5394475588673,9.90165725855541,9.96581167351754,10.002984337986,9.90969874760026,9.42238941202646,9.11848224268059,9.05420283017108,8.93183202197492
NEBL-AS1,2.21948437031523,2.29754168329796,2.09796960910964,2.32916729225732,2.56395583513378,2.61766583053538,2.95922734586052,3.33946072524164,3.61614975637354,2.46761081857426,3.6173447926455,3.46697017604611,5.42145268158377,4.66814283291514,3.21398472627647,2.41163145812146,2.81654174440797,3.21644918934047,2.4149502991992,2.51393992003082,2.17219214375383,1.9887530835513,2.45171956842571,2.56262689880523
NECAB1,1.21482541927477,0.98703841171122,1.09546601679332,1.30545014919331,1.21963111512233,1.27655619837075,1.50698037944858,1.40931910127469,1.01611233461983,1.278941416091,1.10720018792177,1.38856737595749,1.40161841519924,1.07214023821944,1.33653292723499,1.3164873351863,1.1356232602103,1.20455218687365,1.21194427813542,1.31707668548518,1.24176100108772,1.14734580149594,1.42284786433644,1.18567818683622
NECAB2,2.7372462571471,3.08080084258359,3.40775658433806,3.28811614597777,3.20238305923352,3.17904054362269,7.18925968545536,6.79811023845874,2.51481014547901,2.56725234760966,2.69888720696078,2.72614585734338,2.55662545523234,3.04908139350072,3.15569063722906,2.97061354573518,2.66671517490697,3.05785682920068,2.90757903263721,3.08080084258359,3.30832555611556,3.71905468780945,2.88731916323133,2.62966493866961
NECAB3,7.59511789654273,8.21114746553339,7.20946858707788,6.70345751186164,6.62894718825754,7.05124714985495,7.50870013803973,7.24563009894535,7.34636974120342,7.16460202602951,6.95060717080076,7.14420839213224,9.02459652354042,9.08535630661171,6.40570493804892,6.81582871996829,8.02441041665585,8.22155166522589,8.07311528842285,8.06473680234737,7.54322188556092,7.02053138623855,7.22917538219204,7.09789895226509
NECAP1,6.70556913400573,6.93028187772233,8.2199622233877,8.4345896255743,7.36520629395968,7.38101945354107,6.91045730650761,7.4237253223414,7.13370213253654,7.36249921728331,8.3473173535698,8.36118506808644,9.39500950591031,9.45928236690349,6.81005563816959,6.88068399738006,6.91411321237702,6.94768601716657,7.7609420765144,7.8905249115015,7.02185453544357,6.98346657503624,7.5448114422338,7.16268163009339
NECAP2,7.35480620080119,7.33530519128137,7.31754266042911,7.51303343986546,8.05709306501268,7.9706787731015,7.58524117364406,7.16002102845693,7.72117890048169,7.57728950829008,7.03659799662586,7.01793018444483,7.04230803119261,6.9892983654629,7.47833360332855,7.02649533025332,7.87512811634724,8.04659506616481,7.36562685626571,7.19384237653774,7.67791880158031,7.54481384018574,6.78445317405655,6.92587035960145
NECTIN1,5.53072133057061,5.952708340166,5.06789325632151,4.73525676500749,5.94487806400718,6.01135023784954,6.28087529567538,5.64124565985389,4.34311849785146,4.74434413821099,6.03825461281057,6.16557325664165,5.48369950841193,5.05236503861135,5.16571780418502,4.62956608467375,6.00997820471184,6.2569447586055,5.71812933066313,5.68465737255673,5.45234852748821,4.8621712612297,5.34560676920492,5.22981453048795
NECTIN2,7.10000116066706,7.59026032312204,7.31737209155222,7.1122622990035,8.03082233471462,8.27685929213481,7.43027067630601,7.63750922646649,8.8396541447404,8.70047448221597,7.05202766259335,7.01768541607164,8.8769237823805,8.77400520300143,6.94971935868586,7.01578704469493,7.65549797920429,7.85105765357986,6.49525787707411,6.34790848946656,7.40300263987597,7.38453326374608,8.37927916438166,8.42999901499929
NECTIN3,3.88928146486645,3.60850980396435,4.62918870660267,4.48005021822131,4.60470650880887,4.30991728743743,3.11752755307054,3.52717672142607,6.27461033300556,6.61757246523793,3.28125458590434,2.47133659698395,4.60937490175183,4.51102102247309,4.98953632310877,5.57472222146705,5.09964519129205,4.68514225046227,4.65765599932729,3.96449323352504,4.13252022765997,4.67052068487622,4.17986510340633,4.02818531403524
NECTIN3-AS1,1.58755816539981,1.50432430920594,1.11811916490426,1.52751938545948,1.73515949980589,1.34066126756762,1.7523038439594,1.65789707064317,1.50627439284287,1.78471777783335,1.42137814028436,1.3490308534476,1.6908492893826,1.52297664209668,1.39578551335399,1.97430764038016,1.65412721709102,1.599539129661,1.3605985507419,1.15718710537726,1.63522243194887,1.56849277204313,1.40520937153939,1.54427884077416
NECTIN4,6.06053069996099,5.35298530599399,4.72779620483581,4.83422048314342,4.33194445361214,4.34471958201988,5.89461303717505,5.07766915547402,4.27441030509116,4.40149079250923,4.87910400672803,4.69685958274546,4.25995369641191,3.923128317374,4.93762068794394,4.47042462474769,5.76358737838154,5.65267530253846,6.15334543388225,5.9486817569086,4.76745627669328,5.0695152063819,4.85948777435005,4.84302328850923
